ds,trend,Store
2019-04-15,5939.917205709442,18
2019-04-16,5940.321007416332,18
2019-04-17,5940.724809123221,18
2019-04-18,5941.128610830111,18
2019-04-19,5941.532412537001,18
2019-04-20,5941.93621424389,18
2019-04-21,5942.34001595078,18
2019-04-22,5942.74381765767,18
2019-04-23,5943.1476193645585,18
2019-04-24,5943.551421071449,18
2019-04-25,5943.955222778339,18
2019-04-26,5944.3590244852285,18
2019-04-27,5944.762826192117,18
2019-04-28,5945.166627899007,18
2019-04-29,5945.570429605897,18
2019-04-30,5945.974231312786,18
2019-05-01,5946.378033019677,18
2019-05-02,5946.781834726566,18
2019-05-03,5947.185636433455,18
2019-05-04,5947.589438140345,18
2019-05-05,5947.993239847235,18
2019-05-06,5948.3970415541235,18
2019-05-07,5948.800843261013,18
2019-05-08,5949.204644967904,18
2019-05-09,5949.608446674793,18
2019-05-10,5950.012248381683,18
2019-05-11,5950.416050088573,18
2019-05-12,5950.819851795462,18
2019-05-13,5951.223653502351,18
2019-05-14,5951.627455209241,18
2019-05-15,5952.0312569161315,18
2019-05-16,5952.43505862302,18
2019-05-17,5952.83886032991,18
2019-05-18,5953.2426620368,18
2019-05-19,5953.646463743689,18
2019-05-20,5954.050265450579,18
2019-05-21,5954.454067157468,18
2019-05-22,5954.857868864357,18
2019-05-23,5955.261670571248,18
2019-05-24,5955.665472278138,18
2019-05-25,5956.069273985027,18
2019-05-26,5956.473075691916,18
2019-05-27,5956.876877398806,18
2019-05-28,5957.2806791056955,18
2019-05-29,5957.684480812585,18
2019-05-30,5958.088282519476,18
2019-05-31,5958.492084226365,18
2019-04-14,5782.443023437912,19
2019-04-15,5782.862552987091,19
2019-04-16,5783.282082536267,19
2019-04-17,5783.701612085444,19
2019-04-18,5784.1211416346205,19
2019-04-19,5784.540671183799,19
2019-04-20,5784.960200732976,19
2019-04-21,5785.379730282152,19
2019-04-22,5785.799259831329,19
2019-04-23,5786.218789380507,19
2019-04-24,5786.638318929684,19
2019-04-25,5787.057848478861,19
2019-04-26,5787.477378028038,19
2019-04-27,5787.896907577216,19
2019-04-28,5788.316437126392,19
2019-04-29,5788.735966675569,19
2019-04-30,5789.155496224747,19
2019-05-01,5789.575025773924,19
2019-05-02,5789.994555323101,19
2019-05-03,5790.414084872278,19
2019-05-04,5790.833614421455,19
2019-05-05,5791.253143970633,19
2019-05-06,5791.672673519809,19
2019-05-07,5792.092203068987,19
2019-05-08,5792.511732618164,19
2019-05-09,5792.931262167341,19
2019-05-10,5793.350791716518,19
2019-05-11,5793.770321265695,19
2019-05-12,5794.189850814872,19
2019-05-13,5794.609380364049,19
2019-05-14,5795.028909913226,19
2019-05-15,5795.448439462404,19
2019-05-16,5795.8679690115805,19
2019-05-17,5796.287498560758,19
2019-05-18,5796.707028109935,19
2019-05-19,5797.126557659112,19
2019-05-20,5797.5460872082895,19
2019-05-21,5797.965616757466,19
2019-05-22,5798.385146306644,19
2019-05-23,5798.80467585582,19
2019-05-24,5799.2242054049975,19
2019-05-25,5799.643734954175,19
2019-05-26,5800.063264503352,19
2019-05-27,5800.482794052529,19
2019-05-28,5800.9023236017065,19
2019-05-29,5801.321853150884,19
2019-05-30,5801.741382700061,19
2019-05-31,5802.160912249237,19
2019-04-14,5081.234833179354,20
2019-04-15,5080.620225880374,20
2019-04-16,5080.005618581396,20
2019-04-17,5079.391011282418,20
2019-04-18,5078.77640398344,20
2019-04-19,5078.161796684461,20
2019-04-20,5077.547189385483,20
2019-04-21,5076.932582086505,20
2019-04-22,5076.317974787526,20
2019-04-23,5075.703367488548,20
2019-04-24,5075.088760189569,20
2019-04-25,5074.474152890591,20
2019-04-26,5073.859545591613,20
2019-04-27,5073.244938292634,20
2019-04-28,5072.630330993656,20
2019-04-29,5072.015723694677,20
2019-04-30,5071.401116395699,20
2019-05-01,5070.786509096722,20
2019-05-02,5070.171901797742,20
2019-05-03,5069.557294498763,20
2019-05-04,5068.942687199786,20
2019-05-05,5068.328079900807,20
2019-05-06,5067.7134726018285,20
2019-05-07,5067.098865302851,20
2019-05-08,5066.484258003871,20
2019-05-09,5065.8696507048935,20
2019-05-10,5065.255043405916,20
2019-05-11,5064.640436106936,20
2019-05-12,5064.0258288079585,20
2019-05-13,5063.41122150898,20
2019-05-14,5062.796614210002,20
2019-05-15,5062.182006911024,20
2019-05-16,5061.567399612045,20
2019-05-17,5060.952792313067,20
2019-05-18,5060.338185014088,20
2019-05-19,5059.72357771511,20
2019-05-20,5059.108970416131,20
2019-05-21,5058.494363117153,20
2019-05-22,5057.879755818174,20
2019-05-23,5057.265148519196,20
2019-05-24,5056.650541220218,20
2019-05-25,5056.035933921239,20
2019-05-26,5055.421326622261,20
2019-05-27,5054.806719323283,20
2019-05-28,5054.192112024304,20
2019-05-29,5053.577504725326,20
2019-05-30,5052.962897426348,20
2019-05-31,5052.348290127369,20
2019-04-14,8563.898674027469,21
2019-04-15,8564.44000741332,21
2019-04-16,8564.98134079917,21
2019-04-17,8565.52267418502,21
2019-04-18,8566.06400757087,21
2019-04-19,8566.605340956723,21
2019-04-20,8567.146674342572,21
2019-04-21,8567.688007728422,21
2019-04-22,8568.229341114273,21
2019-04-23,8568.770674500123,21
2019-04-24,8569.312007885976,21
2019-04-25,8569.853341271824,21
2019-04-26,8570.394674657677,21
2019-04-27,8570.936008043525,21
2019-04-28,8571.477341429376,21
2019-04-29,8572.018674815228,21
2019-04-30,8572.560008201077,21
2019-05-01,8573.10134158693,21
2019-05-02,8573.642674972778,21
2019-05-03,8574.18400835863,21
2019-05-04,8574.72534174448,21
2019-05-05,8575.26667513033,21
2019-05-06,8575.808008516182,21
2019-05-07,8576.34934190203,21
2019-05-08,8576.890675287883,21
2019-05-09,8577.432008673733,21
2019-05-10,8577.973342059584,21
2019-05-11,8578.514675445434,21
2019-05-12,8579.056008831283,21
2019-05-13,8579.597342217136,21
2019-05-14,8580.138675602986,21
2019-05-15,8580.680008988837,21
2019-05-16,8581.221342374687,21
2019-05-17,8581.762675760538,21
2019-05-18,8582.304009146388,21
2019-05-19,8582.845342532239,21
2019-05-20,8583.38667591809,21
2019-05-21,8583.92800930394,21
2019-05-22,8584.46934268979,21
2019-05-23,8585.01067607564,21
2019-05-24,8585.552009461491,21
2019-05-25,8586.093342847342,21
2019-05-26,8586.634676233192,21
2019-05-27,8587.176009619043,21
2019-05-28,8587.717343004893,21
2019-05-29,8588.258676390744,21
2019-05-30,8588.800009776594,21
2019-05-31,8589.341343162445,21
2019-04-14,6772.7121484175705,22
2019-04-15,6769.299553904713,22
2019-04-16,6765.886959391857,22
2019-04-17,6762.474364879002,22
2019-04-18,6759.0617703661455,22
2019-04-19,6755.649175853288,22
2019-04-20,6752.236581340432,22
2019-04-21,6748.823986827577,22
2019-04-22,6745.41139231472,22
2019-04-23,6741.998797801864,22
2019-04-24,6738.586203289007,22
2019-04-25,6735.173608776152,22
2019-04-26,6731.761014263295,22
2019-04-27,6728.3484197504395,22
2019-04-28,6724.935825237582,22
2019-04-29,6721.523230724727,22
2019-04-30,6718.11063621187,22
2019-05-01,6714.6980416990145,22
2019-05-02,6711.285447186157,22
2019-05-03,6707.872852673302,22
2019-05-04,6704.460258160445,22
2019-05-05,6701.04766364759,22
2019-05-06,6697.6350691347325,22
2019-05-07,6694.222474621877,22
2019-05-08,6690.809880109021,22
2019-05-09,6687.397285596165,22
2019-05-10,6683.984691083308,22
2019-05-11,6680.572096570452,22
2019-05-12,6677.159502057596,22
2019-05-13,6673.74690754474,22
2019-05-14,6670.334313031883,22
2019-05-15,6666.921718519027,22
2019-05-16,6663.509124006171,22
2019-05-17,6660.096529493314,22
2019-05-18,6656.683934980458,22
2019-05-19,6653.271340467602,22
2019-05-20,6649.858745954746,22
2019-05-21,6646.446151441889,22
2019-05-22,6643.033556929033,22
2019-05-23,6639.6209624161775,22
2019-05-24,6636.208367903319,22
2019-05-25,6632.795773390464,22
2019-05-26,6629.383178877608,22
2019-05-27,6625.9705843647525,22
2019-05-28,6622.557989851895,22
2019-05-29,6619.145395339039,22
2019-05-30,6615.732800826183,22
2019-05-31,6612.320206313327,22
2019-04-14,9480.147631845211,23
2019-04-15,9481.295458993045,23
2019-04-16,9482.44328614088,23
2019-04-17,9483.591113288718,23
2019-04-18,9484.738940436553,23
2019-04-19,9485.886767584387,23
2019-04-20,9487.034594732224,23
2019-04-21,9488.18242188006,23
2019-04-22,9489.330249027895,23
2019-04-23,9490.478076175732,23
2019-04-24,9491.625903323566,23
2019-04-25,9492.773730471401,23
2019-04-26,9493.921557619238,23
2019-04-27,9495.069384767074,23
2019-04-28,9496.217211914907,23
2019-04-29,9497.365039062744,23
2019-04-30,9498.51286621058,23
2019-05-01,9499.660693358415,23
2019-05-02,9500.80852050625,23
2019-05-03,9501.956347654086,23
2019-05-04,9503.104174801922,23
2019-05-05,9504.252001949759,23
2019-05-06,9505.399829097592,23
2019-05-07,9506.547656245428,23
2019-05-08,9507.695483393265,23
2019-05-09,9508.8433105411,23
2019-05-10,9509.991137688936,23
2019-05-11,9511.13896483677,23
2019-05-12,9512.286791984607,23
2019-05-13,9513.434619132442,23
2019-05-14,9514.582446280278,23
2019-05-15,9515.730273428113,23
2019-05-16,9516.878100575948,23
2019-05-17,9518.025927723784,23
2019-05-18,9519.173754871621,23
2019-05-19,9520.321582019456,23
2019-05-20,9521.46940916729,23
2019-05-21,9522.617236315127,23
2019-05-22,9523.765063462963,23
2019-05-23,9524.912890610796,23
2019-05-24,9526.060717758633,23
2019-05-25,9527.208544906469,23
2019-05-26,9528.356372054304,23
2019-05-27,9529.504199202142,23
2019-05-28,9530.652026349975,23
2019-05-29,9531.79985349781,23
2019-05-30,9532.947680645648,23
2019-05-31,9534.095507793483,23
2019-04-14,6541.119007707691,24
2019-04-15,6541.489092370072,24
2019-04-16,6541.859177032453,24
2019-04-17,6542.229261694834,24
2019-04-18,6542.599346357215,24
2019-04-19,6542.9694310195955,24
2019-04-20,6543.339515681976,24
2019-04-21,6543.709600344357,24
2019-04-22,6544.079685006738,24
2019-04-23,6544.449769669119,24
2019-04-24,6544.8198543315,24
2019-04-25,6545.18993899388,24
2019-04-26,6545.5600236562605,24
2019-04-27,6545.930108318642,24
2019-04-28,6546.3001929810225,24
2019-04-29,6546.670277643404,24
2019-04-30,6547.040362305785,24
2019-05-01,6547.410446968164,24
2019-05-02,6547.780531630546,24
2019-05-03,6548.150616292926,24
2019-05-04,6548.520700955308,24
2019-05-05,6548.890785617688,24
2019-05-06,6549.260870280069,24
2019-05-07,6549.6309549424495,24
2019-05-08,6550.00103960483,24
2019-05-09,6550.371124267212,24
2019-05-10,6550.741208929592,24
2019-05-11,6551.111293591974,24
2019-05-12,6551.481378254354,24
2019-05-13,6551.851462916735,24
2019-05-14,6552.221547579115,24
2019-05-15,6552.591632241496,24
2019-05-16,6552.9617169038775,24
2019-05-17,6553.331801566258,24
2019-05-18,6553.701886228639,24
2019-05-19,6554.071970891019,24
2019-05-20,6554.442055553401,24
2019-05-21,6554.812140215781,24
2019-05-22,6555.182224878162,24
2019-05-23,6555.552309540543,24
2019-05-24,6555.922394202923,24
2019-05-25,6556.2924788653045,24
2019-05-26,6556.662563527685,24
2019-05-27,6557.0326481900665,24
2019-05-28,6557.402732852447,24
2019-05-29,6557.772817514828,24
2019-05-30,6558.142902177208,24
2019-05-31,6558.512986839589,24
2019-04-14,2936.312056423829,25
2019-04-15,2936.3096029599646,25
2019-04-16,2936.307149496101,25
2019-04-17,2936.304696032237,25
2019-04-18,2936.302242568373,25
2019-04-19,2936.2997891045093,25
2019-04-20,2936.297335640645,25
2019-04-21,2936.2948821767814,25
2019-04-22,2936.2924287129176,25
2019-04-23,2936.2899752490534,25
2019-04-24,2936.2875217851897,25
2019-04-25,2936.2850683213255,25
2019-04-26,2936.282614857462,25
2019-04-27,2936.2801613935976,25
2019-04-28,2936.277707929734,25
2019-04-29,2936.27525446587,25
2019-04-30,2936.272801002006,25
2019-05-01,2936.2703475381422,25
2019-05-02,2936.267894074278,25
2019-05-03,2936.2654406104143,25
2019-05-04,2936.2629871465506,25
2019-05-05,2936.2605336826864,25
2019-05-06,2936.2580802188227,25
2019-05-07,2936.2556267549585,25
2019-05-08,2936.2531732910948,25
2019-05-09,2936.250719827231,25
2019-05-10,2936.248266363367,25
2019-05-11,2936.245812899503,25
2019-05-12,2936.243359435639,25
2019-05-13,2936.240905971775,25
2019-05-14,2936.2384525079115,25
2019-05-15,2936.2359990440473,25
2019-05-16,2936.2335455801835,25
2019-05-17,2936.2310921163194,25
2019-05-18,2936.2286386524556,25
2019-05-19,2936.226185188592,25
2019-05-20,2936.2237317247277,25
2019-05-21,2936.221278260864,25
2019-05-22,2936.218824797,25
2019-05-23,2936.216371333136,25
2019-05-24,2936.2139178692723,25
2019-05-25,2936.211464405408,25
2019-05-26,2936.2090109415444,25
2019-05-27,2936.2065574776802,25
2019-05-28,2936.2041040138165,25
2019-05-29,2936.2016505499523,25
2019-05-30,2936.1991970860886,25
2019-05-31,2936.196743622225,25
2019-04-14,11676.411359462221,26
2019-04-15,11675.936851682447,26
2019-04-16,11675.462343902675,26
2019-04-17,11674.9878361229,26
2019-04-18,11674.513328343128,26
2019-04-19,11674.038820563354,26
2019-04-20,11673.564312783581,26
2019-04-21,11673.089805003807,26
2019-04-22,11672.615297224032,26
2019-04-23,11672.14078944426,26
2019-04-24,11671.666281664486,26
2019-04-25,11671.191773884711,26
2019-04-26,11670.717266104939,26
2019-04-27,11670.242758325165,26
2019-04-28,11669.768250545392,26
2019-04-29,11669.29374276562,26
2019-04-30,11668.819234985845,26
2019-05-01,11668.344727206071,26
2019-05-02,11667.870219426299,26
2019-05-03,11667.395711646524,26
2019-05-04,11666.92120386675,26
2019-05-05,11666.446696086978,26
2019-05-06,11665.972188307205,26
2019-05-07,11665.497680527431,26
2019-05-08,11665.023172747658,26
2019-05-09,11664.548664967884,26
2019-05-10,11664.07415718811,26
2019-05-11,11663.599649408337,26
2019-05-12,11663.125141628563,26
2019-05-13,11662.650633848789,26
2019-05-14,11662.176126069016,26
2019-05-15,11661.701618289242,26
2019-05-16,11661.22711050947,26
2019-05-17,11660.752602729695,26
2019-05-18,11660.278094949923,26
2019-05-19,11659.803587170149,26
2019-05-20,11659.329079390374,26
2019-05-21,11658.854571610602,26
2019-05-22,11658.380063830828,26
2019-05-23,11657.905556051055,26
2019-05-24,11657.43104827128,26
2019-05-25,11656.956540491508,26
2019-05-26,11656.482032711734,26
2019-05-27,11656.007524931962,26
2019-05-28,11655.533017152187,26
2019-05-29,11655.058509372413,26
2019-05-30,11654.58400159264,26
2019-05-31,11654.109493812866,26
2019-04-14,4044.9226556149756,27
2019-04-15,4045.4454068925784,27
2019-04-16,4045.9681581701802,27
2019-04-17,4046.4909094477825,27
2019-04-18,4047.013660725385,27
2019-04-19,4047.536412002987,27
2019-04-20,4048.059163280589,27
2019-04-21,4048.5819145581913,27
2019-04-22,4049.104665835794,27
2019-04-23,4049.6274171133964,27
2019-04-24,4050.1501683909983,27
2019-04-25,4050.6729196686006,27
2019-04-26,4051.195670946203,27
2019-04-27,4051.718422223805,27
2019-04-28,4052.241173501407,27
2019-04-29,4052.76392477901,27
2019-04-30,4053.286676056612,27
2019-05-01,4053.8094273342144,27
2019-05-02,4054.3321786118163,27
2019-05-03,4054.8549298894186,27
2019-05-04,4055.377681167021,27
2019-05-05,4055.9004324446237,27
2019-05-06,4056.4231837222255,27
2019-05-07,4056.945934999828,27
2019-05-08,4057.46868627743,27
2019-05-09,4057.9914375550325,27
2019-05-10,4058.5141888326348,27
2019-05-11,4059.0369401102366,27
2019-05-12,4059.5596913878394,27
2019-05-13,4060.0824426654417,27
2019-05-14,4060.6051939430436,27
2019-05-15,4061.127945220646,27
2019-05-16,4061.650696498248,27
2019-05-17,4062.1734477758505,27
2019-05-18,4062.6961990534533,27
2019-05-19,4063.218950331055,27
2019-05-20,4063.7417016086574,27
2019-05-21,4064.2644528862597,27
2019-05-22,4064.7872041638616,27
2019-05-23,4065.309955441464,27
2019-05-24,4065.832706719066,27
2019-05-25,4066.355457996669,27
2019-05-26,4066.8782092742713,27
2019-05-27,4067.400960551873,27
2019-05-28,4067.9237118294755,27
2019-05-29,4068.4464631070778,27
2019-05-30,4068.9692143846796,27
2019-05-31,4069.491965662282,27
2019-04-14,6258.958348913635,28
2019-04-15,6257.448587257716,28
2019-04-16,6255.938825601798,28
2019-04-17,6254.42906394588,28
2019-04-18,6252.919302289963,28
2019-04-19,6251.409540634044,28
2019-04-20,6249.899778978126,28
2019-04-21,6248.390017322207,28
2019-04-22,6246.8802556662895,28
2019-04-23,6245.370494010371,28
2019-04-24,6243.860732354453,28
2019-04-25,6242.350970698534,28
2019-04-26,6240.841209042615,28
2019-04-27,6239.331447386698,28
2019-04-28,6237.821685730781,28
2019-04-29,6236.311924074861,28
2019-04-30,6234.802162418944,28
2019-05-01,6233.292400763025,28
2019-05-02,6231.782639107108,28
2019-05-03,6230.272877451189,28
2019-05-04,6228.76311579527,28
2019-05-05,6227.253354139352,28
2019-05-06,6225.7435924834335,28
2019-05-07,6224.233830827516,28
2019-05-08,6222.724069171597,28
2019-05-09,6221.214307515679,28
2019-05-10,6219.70454585976,28
2019-05-11,6218.194784203843,28
2019-05-12,6216.685022547924,28
2019-05-13,6215.175260892007,28
2019-05-14,6213.665499236087,28
2019-05-15,6212.15573758017,28
2019-05-16,6210.645975924252,28
2019-05-17,6209.136214268334,28
2019-05-18,6207.626452612415,28
2019-05-19,6206.116690956497,28
2019-05-20,6204.6069293005785,28
2019-05-21,6203.097167644661,28
2019-05-22,6201.587405988742,28
2019-05-23,6200.077644332824,28
2019-05-24,6198.567882676905,28
2019-05-25,6197.0581210209875,28
2019-05-26,6195.54835936507,28
2019-05-27,6194.038597709152,28
2019-05-28,6192.528836053233,28
2019-05-29,6191.019074397315,28
2019-05-30,6189.509312741397,28
2019-05-31,6187.999551085479,28
2019-04-14,5576.195211576122,29
2019-04-15,5577.227114491439,29
2019-04-16,5578.259017406755,29
2019-04-17,5579.2909203220715,29
2019-04-18,5580.322823237389,29
2019-04-19,5581.354726152705,29
2019-04-20,5582.386629068021,29
2019-04-21,5583.418531983338,29
2019-04-22,5584.450434898653,29
2019-04-23,5585.482337813969,29
2019-04-24,5586.514240729286,29
2019-04-25,5587.546143644602,29
2019-04-26,5588.578046559919,29
2019-04-27,5589.609949475235,29
2019-04-28,5590.641852390551,29
2019-04-29,5591.673755305868,29
2019-04-30,5592.705658221184,29
2019-05-01,5593.7375611365005,29
2019-05-02,5594.769464051817,29
2019-05-03,5595.801366967133,29
2019-05-04,5596.833269882449,29
2019-05-05,5597.865172797766,29
2019-05-06,5598.897075713082,29
2019-05-07,5599.928978628398,29
2019-05-08,5600.960881543715,29
2019-05-09,5601.992784459031,29
2019-05-10,5603.024687374347,29
2019-05-11,5604.056590289664,29
2019-05-12,5605.088493204979,29
2019-05-13,5606.120396120296,29
2019-05-14,5607.1522990356125,29
2019-05-15,5608.184201950929,29
2019-05-16,5609.216104866246,29
2019-05-17,5610.248007781562,29
2019-05-18,5611.279910696878,29
2019-05-19,5612.311813612195,29
2019-05-20,5613.343716527511,29
2019-05-21,5614.375619442827,29
2019-05-22,5615.407522358144,29
2019-05-23,5616.439425273459,29
2019-05-24,5617.471328188776,29
2019-05-25,5618.503231104092,29
2019-05-26,5619.535134019408,29
2019-05-27,5620.567036934725,29
2019-05-28,5621.5989398500415,29
2019-05-29,5622.630842765358,29
2019-05-30,5623.662745680675,29
2019-05-31,5624.694648595991,29
2019-04-14,7142.0832122942375,30
2019-04-15,7142.248006357248,30
2019-04-16,7142.412800420258,30
2019-04-17,7142.577594483268,30
2019-04-18,7142.742388546278,30
2019-04-19,7142.907182609289,30
2019-04-20,7143.071976672299,30
2019-04-21,7143.236770735309,30
2019-04-22,7143.40156479832,30
2019-04-23,7143.56635886133,30
2019-04-24,7143.73115292434,30
2019-04-25,7143.895946987351,30
2019-04-26,7144.06074105036,30
2019-04-27,7144.22553511337,30
2019-04-28,7144.390329176381,30
2019-04-29,7144.555123239391,30
2019-04-30,7144.719917302401,30
2019-05-01,7144.884711365412,30
2019-05-02,7145.049505428422,30
2019-05-03,7145.214299491432,30
2019-05-04,7145.379093554443,30
2019-05-05,7145.543887617453,30
2019-05-06,7145.708681680462,30
2019-05-07,7145.873475743473,30
